5,Un telefono che costa poco ma vale molto," Consegna ottima grazie all' abbonamento Amazon Prime.  Contenuto della confezione: 1 Smartphone Doogee X5 MAx 3g 1 Cavo alimentazione USB 1 Alimentatore USB  Prime impressioni: Arriva con una pellicola sul display di ottima fattura, un po' spesso ma il tutto è bilanciato dal suo peso di soli 138g che relazionato alla grandezza di 5 pollici è un buon peso  La cover posteriore di colore bianca opaca fa si che si possa impugnare bene  ed evitare lo scivolo dalle mani dato che è formata da piccoli puntini belli anche esteticamente da vedere.  Il display è ampio, da 5 pollici con una risoluzione di 1280X720 pixel con tecnologia IPS, è abbastanza luminoso e di buona fattura tenendo sempre a mente il prezzo pagato.  La fotocamera esterna è da 8 mpx ma quella interna da 5 che ne raggiunge anche 8 di megapixel. Direi che la qualità è buona anche se, come altre fotocamera presenta i soliti difetti,con forti luce dirette e di velocità nella messa a fuoco. Ma niente di grave, basta esercitarsi un pò e le foto verranno bene.  Il processore da 1.3 Ghz con 1 Gb di ram non è uno degli ultimi modelli ma funziona molto bene, ha delle ottime prestazioni anche con i giochi. La memoria interna è di 8 GB esapndibile tramite scheda microSD Come ormai la maggiorparte degli smartphone provenienti dall'Asia anche questo al supporto alla doppia Sim. Le caratteristiche comuni: Wi-fi, Bluetooth, GPs funzionano regolarmente senza problemi.  L'audio è ottimo dato che ha gli altoparlanti nella parte posteriore quindi niente da dire, mentre il sistema operativo è Android 6.0 marshmallow.  Grazie alla batteria da 4000mah, l'autonomia di questo smartphone è decisamente tanta anche due giorni completi naturalemente con un uso corretto, ma se appartenete a quella folta schiera di persone con il telefono perennemente in mano sicuramente durerà meno. In linea generale la durata è più che ottima.  Bel complesso lo smartphone è un buon sistema che relazionato al prezzo vale voto 10"
5,Qualità/prezzo imbattibile. Ottimo come secondo smartphone,"------- Descrizione del prodotto -------  All’interno della confezione troviamo: - Smartphone DOOGEE - Pellicola protettiva - Cover in plastica trasparente (già montata) - Cavo di ricarica MicroUSB - Alimentatore da muro USB - Manuale utente  Il telefono si presta molto bene come “muletto” per utilizzi base (chiamate, messaggi, whatsapp) o come dispositivo di prova per esperimenti. Il dispositivo è munito di 8GB (circa 4GB liberi) di memoria interna e 512MB di RAM. L’unica pecca secondo me è proprio la poco RAM, parte della quale è sempre piena a causa del sistema operativo e dei vari servizi di background. La memoria interna è invece espandibile grazie ad una MicroSD (fino a 32GB).  Per quanto riguarda la fotocamera, questo smartphone monta una 5.0MP che ovviamente non potremo utilizzare per fare foto di altissima qualità, ma fa il suo egregio lavoro.  Gli aspetti più significativi a mio parere sono i seguenti: - Smartphone Dual Sim (a questo prezzo è quasi incredibile) - Batteria molto capiente (3360mAh). (N.B: ricordarsi di togliere la plastica che impedisce il contatto tra batteria e contatti) - Software leggero e pulito (Android 6.0), senza app inutili di default preinstallate o servizi in background che utilizzano la batteria.  Lo schermo IPS da 5” ha dei colori molto vivaci ed equilibrati. Inoltre la reattività del touch è molto buona.  ------- Materiali -------  I materiali costruttivi mi hanno lasciato molto stupito. La scocca è realizzata in alluminio, conferendo così allo smartphone eleganza e robustezza, oltre che un’ottima sensazione al tatto.  Come già accennato anche lo schermo è realizzato con una grande qualità.  ------- Spedizione e imballaggio -------  Il prodotto è arrivato in un ottimo imballaggio che ha protetto l’oggetto in questione durante il trasporto da eventuali urti e danneggiamenti. I tempi di consegna sono stati ovviamente ampiamente rispettati da Amazon e grazie alla sottoscrizione di Amazon Prime e abitando in un grosso capoluogo italiano il prodotto è arrivato in tempi ancora più brevi.  ------- Valutazione finale -------  Sono veramente molto soddisfatto da questo smartphone. L’ho acquistato con un po’ di perplessità, ma una volta provato mi sono subito ricreduto. La sua funzione di muletto la svolge alla perfezione e per questo prezzo penso che la qualità sia imbattibile. Ovviamente per 49€ (al momento dell’acquisto) non si può pensare di aver un top di gamma tra le mani, né tantomeno un macchina fotografica professionale.  Attualmente il telefono lo sta utilizzando mio fratello poiché ha rotto il suo telefono principale. Riesce ad utilizzare tranquillamente internet, WhatsApp, Facebook e gli altri social. Ovviamente non potrà giocare a Real Racing 3, ma poco importa.  Ti ringrazio per il tempo che hai dedicato a leggere la mia recensione. Grazie!"
5,Ottimi Smart Phone entry level,"Cercando su Amazon un telefonino con Android economico per mia madre mi sono imbattuto in questo DOOGE X10 che mi è sembrato, guardando anche la scheda tecnica, il giusto compromesso fra prestazioni / prezzo.  ► Descrizione del prodotto  Il telefono arriva all’interno di una confezione molto curata che è divisa in due parti: nella parte superiore troviamo il telefono, in quella sottostante gli accessori.  Nella confezione troviamo i seguenti accessori:  - Pellicola da applicare (una è già applicata sullo schermo) - Pezzuola per pulire lo schermo - Alimentatore USB - Custodia per proteggere la backc over - Cavo Micro USB per la ricarica - Piccolo manuale di istruzioni - Garanzia  Il telefono si presenta con le seguenti caratteristiche:  Schermo: 5.0 pollici con risoluzione 480*854 Sistema Operativo: Android 6.0 CPU Processore: MT6570 cortex-A7@1.3 GHz RAM: 512M ROM: 8GB (espandibile con micro SD fino 32gb) Fotocamera Anteriore: 2.0MP Fotocamera Posteriore: 5.0MP  Il telefono è a tutti gli effetti un Dual Sim e permette di gestire due diverse SIM contemporaneamente e scegliere quale fra queste utilizzare per il piano dati Internet.  Sotto lo schermo troviamo 3 pulsanti soft touch che ci permettono di aprire il multi tasking, andare nella home e mettere in background le applicazioni e il tasto indietro.  La parte posteriore si apre facendo un po’ di pressione sulla fessura che troviamo su uno dei lati. Aprendo la back cover troviamo il cassettino dedicato per la Micro SD, lo slot per la SIM 1 (Micro SIM) e lo slot per la SIM 2 (Nano SIM).  Sotto i suddetti slot è presente la batteria (da ben 3360mAh) e devo ammettere che è  stata una sorpresa trovarla removibile e quindi facilmente sostituibile (non come negli Smart Phone di ultima generazione) quando esaurisce i cicli di vita.  Sul retro troviamo infine una Fotocamera di 5.0 Mpx, un po’ scadente a dire la verità, con flash led per scattare delle foto anche in condizioni di poca luce.  ► Qualità dei materiali e del prodotto  I materiali sono davvero di ottima qualità se dobbiamo rapportali al prezzo del prodotto. La cornice è realizzata interamente in metallo e lo schermo totalmente in vetro. Solo la back cover è realizzata in policarbonato, ma anche questa nonostante tutto è di discreta qualità.  Lo schermo non è Full HD, ma si vede comunque bene ed è abbastanza luminoso e definito anche se esposto direttamente alla luce del sole.  Le chiamate sono ottime sentiamo bene la voce del nostro interlocutore e anche quest’ultimo non ha problemi ad ascoltare la nostra voce. Le funzioni Dual SIM sono gestite direttamente da Android 6.0 e la ricezione delle due SIM, così come la scelta di chiamare con una o l’altra SIM sono impeccabili.  ► Giudizio complessivo finale  Il prodotto rispecchia fedelmente le caratteristiche e le foto che il venditore ha inserito nella scheda del prodotto. Nonostante la RAM non sia tantissima il telefono è quasi sempre fluido e ottimo per chi si approccia per la prima volta ad una tecnologia di questo tipo (vedi una persona un po’ avanti con gli anni o un bambino). Sono rimasto assolutamente soddisfatto del prodotto e lo consiglio a tutti quelli che sono alla ricerca di un buon Smart Phone entry level.   Pro: - Ottimi materiali - Dual SIM - Memoria Espandibile - Android 6.0 (difficile da trovare in telefoni entry level come questo)   Contro: - Un po’ pesante (forse per via della batteria capiente) - Fotocamere scadenti  -------  Ti ringrazio per il tempo che hai dedicato a leggere la mia recensione fino in fondo e spero che ti sia stata utile. La mia recensione è basata esclusivamente sulle mie prove e sull'opinione personale riguardante la qualità del prodotto, descrivendo sia i pregi ma soprattutto eventuali difetti del prodotto stesso che io ho notato, per poter così aiutare chi dopo di me dovrà acquistare questo oggetto."
5,Dual sim economico con buone prestazioni,"Attenzione: se non volete leggere tutta la recensione, in basso troverete le considerazioni finali con i “pro” e “contro” sul dispositivo. Premessa:  I dispositivi Android detengono ormai una considerevole fetta del mercato mobile consumer e ne esistono migliaia di modelli pertanto riuscire a trovare un dispositivo economico che non risenta troppo di impuntamenti non è semplice. Le applicazioni si evolvono velocemente richiedendo requisiti minimi sempre più alti da qui la necessità  di ponderare bene l’acquisto specialmente nel segmento low-cost in cui i concorrenti più famosi (Samsung ed LG su tutti) offrono meno e a prezzi più alti. Doogee dimostra di poter riuscire a realizzare terminali piacevoli nell’ uso quotidiano (browser e social senza esagerare) al giusto prezzo. In questa recensione non mi soffermerò dunque sui vari benchmark pur avendoli testati (antutu circa 20.000 punti) perché non li ritengo indispensabili per chi si avvicina ad un prodotto del genere e che quindi non ricerca prestazioni da top di gamma non conoscendo, probabilmente, nemmeno cosa siano.  UNBOXING  Il telefono si presenta in una confezione cartonata comprensiva di alimentatore, cavo micro usb,  manuale di istruzioni.  BREVE PANORAMICA SUL PRODOTTO  Il telefono ha i margini squadrati e una linea che richiama molto quella di LG e Huawei. E' bianco opaco con una striscia argentata simil alluminio che conferisce una buona impressione di solidità. Il retro è in ABS che permette un ottimo e sicuro grip pur trattenendo troppo le impronte. Presenta posteriormente la fotocamera principale da 8 megapixel (5 mpx interpolati via software a 8) con apertura 1,8f e il flash led. Sempre sul retro e in posizione centrale vi è il fingerprint ovvero il sensore in grado di riconoscere le impronte digitali permettendo un accesso sicuro al telefono. Il sensore è risultato molto reattivo e la sua presenza è un plus in uno smartphone low cost. Anteriormente abbiamo un luminoso pannello lcd di tipo IPS HD da 5 pollici con una densità di 294 pixel per pollici e con una risoluzione di 720x1280 px. Presenta frontalmente i sensori di luminosità, di prossimità oltre ad accelerometro.  CARATTERISTICHE HARDWARE E SOFTWARE  Il telefono è un quadcore con cpu mediatek MT6580 da 1,3 ghz caratterizzata dalla ottima resa energetica (il telefono non si surriscalda praticamente mai) e da una velocità accettabile per l’uso comune. Presenta 1 gb di ram e una rom da 8 gb con possibilità di espansione via micro sd fino a 32 gb. La poca ram disponibile è forse il vero tallone di Achille del dispositivo che diventa lento con l’utilizzo di app particolarmente pesanti o nel multitasking. La rom da 8 gb ha poco spazio a disposizione dell’utente che dovrà per forza di cose ricorrere alla micro sd esterna. Importante sottolineare che da android 6.0, presente su questo dispositivo, è possibile far riconoscere la micro sd esterna come parte integrante del sistema operativo (ci sono diverse guide presenti in rete) agevolando dunque l’installazione di quelle app che non si riescono ad eseguire da memoria esterna. La rom android installata da Doogee è di fatto una rom stock senza pesanti personalizzazioni in tal modo l’utilizzo del device risulta piacevole a patto, come già detto, di non esagerare con il multitasking. La gpu e’ una Mali 400 chiaramente non performante nei titoli piu’ impegnativi. La batteria è il vero punto di forza del telefono essendo da ben 4000 mAh, davvero una infinità se paragonati ai top di gamma come Samsung S8 oppure iPhone che hanno una batteria con capacità nettamente inferiore. Garantisce con un uso medio ben 2 giorni di autonomia quando altri device non arrivano a sera.  CONNETTIVITA’  Le reti sono la 2g (1800,1900,850,900 mhz) e la 3g (1900,2100,850 mhz) e il dispositivo è un dual sim dual standby (entrambe le sim attive contemporaneamente) nel formato micro sim. A completare la connettività il bluetooth v4.0 e il wifi 802.11b,g,n e l’a-gps e il gps. Presente la funzione OTG in grado di collegare, con il cavo opzionale, una chiave usb al dispositivo. MULTIMEDIALITA’ Non è sicuramente un dispositivo volto alla multimedialità. L’ audio in capsula è ottimo cosi come il vivavoce con un volume alto e senza distorsioni. La fotocamera anteriore, da 8 mpx, si è dimostrata superiore a diversi dispositivi da me testati in precedenza che invece trascuravano la crescente moda del “selfie” e l’importanza dunque di una fotocamera anteriore decente. Questo dispositivo però non lo si acquista certamente per catturare i nostri momenti piu’ belli.   PRO   ▷ dual sim dual standby ▷ Lcd ben illuminato, 5 pollici con risoluzione HD 720x1280 e densità di 294 ppi. ▷ Esteticamente molto bello, fine ed elegante con gli angoli squadrati ▷ Batteria super longeva da 4000 mah che assicura una autonomia di 2 giorni con un utilizzo medio: nemmeno i top di gamma hanno tale capacità ▷ cover posteriore facilmente rimovibile per accedere al vano batteria ▷ Cpu quadcore da 1,3 mhz dal buon risparmio energetico ▷ Fingerprint: sensore impronte digitali ▷ Android 6.0: non è l’ultimissimo firmware disponibile ma il penultimo con ancora una buona longevità davanti ▷ Presenza di Radio FS ▷ ottima ricezione e ottimo audio in capsula ▷ funzione OTG ▷ rom senza personalizzazioni pesanti del produttore  CONTRO  ▷ 1 solo gb di ram rendono il dispositivo lento nel multitasking ▷ 8 gb di rom di cui solo circa 6-7 a disposizione dell’utente ▷ impuntamenti nell’utilizzo di apps pesanti ▷ Assenza rete 4g ▷ fotocamera posteriore non all’altezza dei mpx dichiarati  ️ ️ ️PAGELLA️ ️ ️  aspetto estetico/design: 8 qualità dei materiali: 8 funzionalità: 8 prezzo: 10  CONCLUSIONI  Un dispositivo dal rapporto qualità prezzo incredibile e con funzionalità presenti, come il fingerprint, solo su dispositivi piu’ costosi. Perfetto per chi non fa un utilizzo massivo di app particolarmente pesanti e non è particolarmente interessato al comparto foto. Batteria punto di forza del telefono: non servira’ più cercare powerbank o prese elettriche perché il telefono si sta scaricando: 2 giorni garantiti con un utilizzo medio. Perfetto come secondo telefono o per genitori più’ avanti con l’età o per ragazzi che si affacciano per la prima volta al mondo degli smartphone."
5,Bel secondo telefono dual-sim,"VALUTAZIONE COMPLESSIVA: ★ ★ ★ ★ ★  --- DESCRIZIONE DEL PRODOTTO--- Un bel telefono. Voglio iniziare cosi perché per il prezzo che l’ho pagato (49€) si merita davvero questo appellativo. Veniamo al sodo.  Arriva una scatola molto bellina, curata bene e piccola. All’interno: - Telefono - Custodia trasparente telefono - Presa da muro usb - Cavo micro-usb - Pellicola - Manuale utente  Questo è un ottimo secondo muletto per chi non ha voglia di barcamenarsi con vari android non aggiornati oppure dove bisogna installare lo store ecc. Questo ha android 6.0, il playstore installato e da quello che ho potuto vedere ha un software pulitissimo senza app installate di default. Dual sim e memoria espandibile fino a 32gb (monta micro-sd)  La memoria interna è di 8gb e si hanno a disposizione 512mb di RAM. In realtà la memoria RAM è veramente poca e se ci fosse 1gb tutto girerebbe più fluido, ma ripeto per 50€ va tutto bene. La batteria è bella grande, da 3.360 mAh e ha una fotocamera da 5mpx discretamente buona.  La scocca è fantastica invece perché è in alluminio e al tatto è veramente bella e sono contento.  --- PRO --- Qualità materiali Prezzo basso Android pulito  --- CONTRO --- Poca ram  --- GIUDIZIO FINALE --- Nonostante tutto, si merita 5 stelle perché sono rimasto soddisfatto di questa misera spesa. Lo consiglio a chi sta cercando un muletto dual sim."
5,Prodotto eccellente,"Ho avuto sempre l'abitudine di spendere tanto sui cellulari ma per mio figlio volevo qualcosa di economico... almeno se si rompe non smeniamo tanti soldi. Sono rimasto straordinariamente colpito, pur essendo un cellulare economico vale almeno il doppio di quello che costa. E sono rimasto anche colpito degli extra, da nessuna parte c'era scritto che compreso c'era guscio protettivo, pellicola display già applicata e addirittura una seconda pellicola di ricambio... nemmeno nei cellulari da 1000 euro ho trovato questo. Complimenti Doogee!!!"
1,Baracca,"Dopo solo una settimana di utilizzo già non funziona più, dopo avermi richiesto un aggiornamento del firmware è rimasto bloccato alla schermata di accezione, ho provato anche un hard reset ma niente, bloccato anche quello e non posso interagire con il dispositivo, ho tentato anche una terapia d'urto in quanto il mio sistema nervoso cominciava a riscontrare dei problemi ma, come da foto, il dispositivo non ha reagito positivamente alla terapia. Pessimo prodotto."
5,DOOGEE X10,"****CONTENUTO DELLA CONFEZIONE**** - Smartphone Dooge X10, - Cavo USB + Adattatore, - Manuale utente, - 1 Cover trasparente, - 1 Pellicola proteggi schermo (non in vetro temperato), - 1 Panno per la pulizia.  ****SPECIFICHE TECNICHE**** Dimensione Schermo: 5.0 pollici RAM: 512M ROM: 8GB Espandibile: Si (fino a 32GB) Fotocamera Anteriore: 2.0MP Fotocamera Posteriore: 5.0MP Sistema Operativo: Android 6.0 CPU Processore: MT6570 cortex-A7@1.3 GHz GPS: Si Bluetooth: 4.0 Batteria: 3360mAh  PREMESSA IMPORTANTE: 5 stelle non vuol dire che questo smartphone sia un top di gamma. Il voto tiene soprattutto conto del rapporto qualità/prezzo al quale è venduto.  Lo smartphone si presenta con un discreto design, uno schermo da 5 pollici, una scocca in alluminio e un peso complessivo di 186g. Elenchiamo una lista di Pro e Contro.  PRO: 1) Schermo: buon display, buona definizione di video/foto e soprattutto ottima luminosità. Inoltre il device dispone del sensore di luminosità e prossimità, utile, comodo e non banale per un dispositivo venduto a 50 euro. 2) Batteria: con una batteria da 3360mAh garantisce una durata di due giorni con utilizzo normale. Anche con utilizzo ""impulsivo"" però, si riesce sempre ad arrivare a sera senza troppi problemi. 3) Audio: comporto audio ottimo, sia quello in ricezione, sia quello esterno con gli altoparlanti posti sul retro. 4) Ricezione: ottima, nessun problema riscontrato. 5) Dual SIM: buona la possibilità di utilizzare due sim contemporaneamente. 6) Cover e pellicola incluse nella confezione.  CONTRO: 1) Fotocamera: ma siamo onesti, chi comprerebbe un cellulare da 50 euro per fare delle belle foto? Nessuno ovviamente. Le foto sono discrete, nulla di più. 2) Peso: non è leggerissimo e con la cover arriva quasi a 200g. 3) Poca RAM: solo 512MB di RAM. Con almeno 1 GB di RAM sarebbe stato molto meglio! 4) Lag e rallentamenti frequenti.  Complessivamente, con 50 euro ( prezzo al quale viene venduto a Giugno 2017) non ci si può aspettare molto di più! In questa fascia di prezzo è difficile trovare uno smarphone dual sim con un'ottima autonomia come quella del Doogee X10. Ottimo da utilizzare come ""muletto"" o come cellulare di ""scorta"". Peccato per la poca RAM, con 1 GB di RAM sarebbe stato un ottimo device per competere con smartphone da 70/80 euro."
1,Una  delusione  !!!,"Arrivato puntuale come sempre ,messo in carica non caricava piu""del 70%,Cavo e terminale erano bollenti .I touch  funzionava  malissimo  non riuscivo ritornare alla schermata iniziale.Allora ho tolto  la pellicola coprischermo  uguale .Questo era un regalo per mia moglie .Se non sbaglio questo è il terzo Dogee che prendo ,il mio sempre Dogee funziona perfettamente .Tramite  il servizio resi di amazon  gentilissimi .è stato reso 2 giorni dopo.Ho ieri ricevuto la mail di conferma che l""accredito mi verra fatto entro 5 o 6 giorni .mi dispiace per questo smartphone ma è inusabile .Comunque GRAZIE  AMAZON PER IL SERVIZIO RESI ."
5,Buon prodotto per la fascia di prezzo. Consegna e imballaggio perfetti.,"E' un bel telefono, meglio delle aspettative. Io non ho mai comprato telefoni sopra i 100 euro perciò non posso fare paragoni. Però considerato il prezzo, il servizio assistenza Amazon e il servizio clienti del venditore posso dire che ne vale la pena. L'unico neo forse è la durata della batteria che, considerato trattasi di un 4000 ma, pensavo durasse di più di un giorno con uso medio."
5,Bene,"Questo oro X10 arrivato ben confezionato ed è accompagnata da sue istruzioni, cavo, un guscio posteriore flessibile e una pellicola protettiva di scorta (c'è già uno al telefono) ricarica.  Anche se è abbastanza pesante, mi piace il suo design, offre un grande schermo ed è molto buona (non di plastica). Lo schermo è vuoto e la parte posteriore è in un colore dorato molto chiaro.  Aprendo la parte posteriore del telefono troviamo la batteria (è possibile cambiare una volta non riesce, buon punto) e il vano per la SIM e schede SD (che ci dà la possibilità di aumentare capacità di memoria del telefono quanto desiderato). Vale a dire, prima di accendere il telefono è necessario rimuovere il nastro protettivo da lì la batteria se non si accende.  Dopo l'accensione, scegliere la lingua e inserire il codice di sicurezza wireless e il gioco è fatto, è pronto per l'uso. Per il resto delle impostazioni (data, ora, ..) non v'è nulla di complicato. Sulla sicurezza c'è la scelta tra lo schema e la password (peccato che non vi era anche l'impronta).  Funziona su Android e utilizzato per questo ho trovato nessuna difficoltà a utilizzare il telefono. Il menu è semplice e offre una varietà di applicazioni (YouTube, GPS, ...), che sono piuttosto bella. L'uso è abbastanza fluido, il telefono risponde piuttosto bene.  Ho dato il telefono alla mamma, che ha una pratica cioè chiamata piuttosto standard, inviare SMS, e-mail e andare online e fare qualche foto. A questo scopo ci dovrebbe essere lui del tutto. Non usa giochi che richiedono molta potenza o altro.  Abbiamo testato le foto e 5MP per il risultato è abbastanza buono (e 2 MP frontale). Le foto sono piuttosto buone. Idem per YouTube, il record non è affatto male. Il suono è troppo buono.  In breve, soddisfatto di questo acquisto, il telefono è bello, funziona bene, e l'uso che la mia mamma è perfetto."
5,Una sorpresa per questo prezzo,"Ho comprato questo smartphone per mia mamma, cercava qualcosa dal prezzo contenuto ma che le permettesse di poter fare un po' tutte le attività base; devo dire che questo Doodge è stata una vera sorpresa. Bello esteticamente e dal design moderno, facilità nei comandi, buono l'audio, buona la fotocamera, forse le suonerie o l'audio dei messaggi vocali un po' bassino ma a questo prezzo ridicolo il Doodge X10 si presenta come ottimo concorrente verso marche più blasonate. Assolutamente consigliato!"
1,Osceno. Lasciate perdere..,"L'ho comprato un mese fa con l'intento di utilizzarlo al lavoro come navigatore. Non ho installato alcuna app, e ho disattivato molte di quelle pre-installate per evitare il consumo di RAM. Ho notato fin da subito che era lento, ma una lentezza sopportabile considerando i 50€ spesi. Come navigatore (con Maps) si comportava benino: ogni tanto perdeva il segnale GPS, ma anche questo un difetto sopportabile. Negli ultimi 10 giorni la situazione è peggiorata: 3-4 minuti per accendersi, una lentezza disarmante, con Maps passano ere geologiche prima di trovare la via.. per non parlare della navigazione, con quel ""rielaborazione percorso.."" che viene fuori ogni 500 metri. Non capisco come si possa comprare questo smartphone per un utilizzo quotidiano, io impazzirei... L'unica nota positiva è la batteria, ha una durata davvero eccezionale: due giorni interi con navigatore acceso."
4,cellulare,telefono ottimo non al massimo delle prestazioni pero al quel prezzo cosa compri lo consiglio a  chiuncuo a intenzione di acquistarlo
5,Entry level dual sim,"Lanciato sul mercato da poco più di un mese, è uno dei DualSim entry-level che più mi hanno incuriosito: con un prezzo di vendita così basso ci si aspetterebbe ben altro e invece è un bel terminale, sia da vedere che da usare. Tra le caratteristiche spicca sicuramente la scocca full-body in metallo, che lo nobilita molto, e la più che generosa batteria da 3360 mAh che non ci si aspetta di trovare (e supera persino sulla carta quella del Samsung S8). Il telaio in metallo è molto più piacevole rispetto alle scocche in plastica: smussato ai lati, la vernice ha un effetto lucido, un po’ satinato in controluce, che non dispiace e ha una resistenza ai graffi al pari degli altri smartphone con scocca in metallo. (quindi sempre meglio proteggerlo con la cover per evitare graffi antiestetici) Da notare il fatto che non ci sono “bande” sul retro, il design è davvero “unibody” e per un entry-level da 50€ è una bella accortezza. Il processore è un modesto SoC MT6570 ma che riesce comunque a sfruttare bene i suoi otto core: pensavo che i soli 512MB di RAM si facessero sentire ma con un uso standard non ci sono problemi. (magari per giocare a Real Racing conviene puntare ad altro… ) La memoria integrata è di soli 8GB ma per fortuna si può espandere a 32GB con microSD e d’altronde si doveva rinunciare a qualcosa per stare in questo prezzo. Mi ha sorpreso però il display IPS da 5” che rende molto meglio di quanto mi aspettassi: anche la calibrazione colore di default non è troppo “giallina”. I bordi dello schermo sono grossi in relazione alla scocca, è vero, però ripeto è un DualSIM con Android 6 dal costo veramente contenuto che si lascia usare molto facilmente. Per “sperimentare” il mondo dei DualSIM a costo veramente irrisorio oppure per dotarsi di un bel muletto che però ha l’autonomia di un top di gamma penso che al momento non ci sia di meglio."
5,fantastico,"Aperto provato telefonato caricato un  podi app, devo dire che funziona perfettamente,molto veloce, preciso. Linee belle, ben fatto decisamente elegante, non pesa molto per avere una batteria di 4000 mh ora vediamo la durata. Per me 5 stelle !!!!!!!!!!!"
4,Not bad,"Per i soldi che costa è davvero un buon telefono, l'unica cosa negativa è la batteria che si scarica velocemente, ma c'era da aspettarselo visto il prezzo. Carino per chi il telefono lo usa poco e per poche cose o per chi lo deve usare per un breve periodo di tempo"
5,è incredibile: FUNZIONA DAVVERO!,"scrivo così perchè a questo prezzo uno si aspetta un telefono davvero ""basilare"", invece funziona meglio del mio vecchio iphone 4, ed è anche piu veloce ( per ora).Si, un po' di attenzioni da avere verso la batteria che quando è in carica non deve surriscaldarsi, ma c'è anche una sveglia che puoi impostare apposta per questo. Schermo grande e definizione piu che discreta. dalla cam frontale mi aspettavo di peggio, invece...mi ha sorpreso. Arrivato in un solo giorno ( poche ore) dall'ordine effettuato.Se Amazon prime fosse sempre così comprerei solo qui ( ma dipende dal venditore, e non solo da Amazon: ringrazi entrambi): soddisfattissimo e LO CONSIGLIO, anche perchè ( a mio parere) per i danni che fanno i cell e le connessioni sempre attive(dati cellulari), per un telefono si dovrebbe spendere al massimo questa cifra( rovinano il futuro dei nostri figli che crescono a testa bassa e con rischi impensabili). SU la testa, per favore."
3,"Un ottimo muletto, resistente ed economico","Parto con un premessa, questo cellulare è un muletto o al limite un cellulare per persone con pretese molto basse, non offre prestazioni stratosferiche o ha un design particolarmente bello con rapporto cornici display ridotto all'osso ma quel che fa lo fa davvero bene! Partiamo dalle dimensioni, il telefono risulta molto pesante e anche abbastanza spesso, motivo per cui mi sarei aspettato una batteria di capacità maggiore anche se il processore e il display di questo doogee permettono tranquillamente di superare la giornata. (Attenzione prima di riuscire ad accendere il terminare dovete rimuovere dalla batteria un piccolo pezzo di plastica che copre i contatti) Il processore è un modello di fascia bassa, quindi scordatevi giochi troppo pesanti e abituatevi a qualche piccolo rallentamento che comunque lasciano lo smartphone perfettamente usabile. Il display è solo HD con un pessimo rapporto cornici display ma si vede molto bene e la taratura dei colori di fabbrica offre già un ottima impostazione ed è comunque possibile cambiarla dalle impostazioni. La parte telefonica è buona con una doppia sim per le chiamate e con un buon audio che lo rendono un ottimo secondo telefono. Sicuramente la parte peggiore è il lato fotocamera dove non solo su carta ma anche nel lato pratico si dimostra un terminale economico che fa foto abbastanza bruttine, accertabili se viste dallo schermo del cellulare ma pessime e piene di rumore sul PC.  Pregi e difetti?  Pregi:  - PREZZO! - Buona durata della batteria - Resistente - Il display si vede bene - Buona parte telefonica  Difetti:  - Comporto fotografico pessimo - Pesante - C'è un app che continua a far vedere le pubblicità e non è possbile rimuoverla se non si è esperti, è una cosa terribile!  Nonostante i diversi difetti e il fatto che non eccelle in nulla bisogna considerare il prezzo estremamente basso di vendita che lo rendono un terminale perfetto come secondo telefono, 50€ venduto con garanzia amazon penso sia un prezzo imbattibile anche per i mercati cinesi dove si arriva a spendere il doppio per un terminale che risulta sicuramente migliore di questo ma se non si hanno pretese e si punta al massimo risparmio anche questo terminale ha il suo perchè!"
4,telefonino,"buon prodotto con due sim, costa anche poco rispetto ad altri telefonini e anche la batteria è buona  anche di durata"
5,Non adatto ad un utente sprovveduto,"E' un telefono con un rapporto qualità/prezzo strepitoso, che nasconde però una furbata, ai limiti della vera e propria truffa; l'aggiornamento del firmware (consigliato..altrimenti il telefono non è utilizzabile) installa Google AdMob, e non esiste nessun modo di disinstallare l'app o bloccare il processo, essendo installato a livello di root e controllato da un codice nascosto che disabilità le normali funzioni di gestione app. Questo causa l'invio di popup pubblicitarie altamente invasive (mai visto niente di così invasivo in vita mia!!) e di notifiche di varie pubblicità (anche inadatta ai bambini..giochi on line, siti erotici e suonerie su abbonamento). Per che si vuole divertire a smanettare, l'app di sistema che gestisce il processo è il com android snap, ma anche questo con le funzioni termina e disinstalla disabilitate, pertanto l'unica maniera per risolvere il problema è prima di tutto disabilitare l'apertura dei link automatica (altrimenti in due ore vi trovate con una ventina di app. installate nel vostro android, e successivamente  installare un root firewall e un notify block. Le app ed i processi da bloccare sia nel firewaal che nel block sono i seguenti: Google AdMob DG Xender com.android.snap Con questo avrete risolto il problema definitivamente e potrete utilizzare questo ottimo e ben costruito smarphone. Resta il fatto che un normale utente (io sono uno sviluppatore) non deve assolutamente comprare questo smarphone..e penso che Amazon, la cui serietà è fuori discussione, dovrebbe controllare questo tipo di prodotti. Spero di esservi stato d'aiuto"
2,scandaloso,"non funziona il touch in corrispondenza della lettera P e in alcuni punti dello schermo ma sarà un difetto e va bene quindi lo renderò . un telefono da ansia.il comando lo esegue dopo almeno 3 secondi,non vale nemmeno 50 euro. schermo controluce completamente nero. impossibile guardare un filmato sia da web che precaricato. foto sempre mosse. l'unica cosa buona è la batteria che è durevole. spero vivamente che abbia preso un telefono difettoso altrimenti sarebbe veramente scandaloso.50 euro non crescono sugli alberi. 2 stelle perchè amazon è sempre impeccabile!!!"
